temp,humidity,cloud_cover,wind_speed,solar_radiation
302.6,85,11.0,1.49,0.0
302.77,84,55.0,1.44,0.0
302.29,86,64.0,1.51,0.0
301.8,88,75.0,1.36,0.0
301.82,88,36.0,1.24,0.0
301.31,89,16.0,1.62,0.0
300.31,91,13.0,1.72,0.0
300.13,89,31.0,1.3,0.0
300.39,88,25.0,1.31,0.0
300.59,87,52.0,1.18,33.27
300.46,88,52.0,1.33,169.33
301.63,85,83.0,1.83,362.08
302.3,81,79.0,1.98,562.6
302.33,81,51.0,2.06,736.2
304.3,74,44.0,2.24,855.15
305.56,70,39.0,2.09,971.88
305.4,72,31.0,1.48,971.08
305.49,72,32.0,0.76,912.5
304.89,74,27.0,0.57,794.75
306.45,68,66.0,1.04,630.17
305.46,74,43.0,1.15,433.2
305.76,73,36.0,1.19,227.1
305.86,75,23.0,1.11,44.75
304.91,77,13.0,1.47,0.0
303.08,81,9.0,1.5,0.0
303.13,83,4.0,1.47,0.0
302.68,83,4.0,1.53,0.0
302.95,81,0.0,1.36,0.0
302.9,81,2.0,1.42,0.0
302.04,85,4.0,1.18,0.0
302.15,86,6.0,1.24,0.0
301.47,87,44.0,1.35,0.0
301.48,85,30.0,1.58,0.0
301.98,83,12.0,1.32,43.35
302.24,83,4.0,1.41,213.67
303.96,76,4.0,1.16,417.42
304.28,73,23.0,1.22,614.38
303.89,72,40.0,1.65,775.62
305.74,69,72.0,1.8,894.42
305.87,69,60.0,1.48,936.67
305.47,70,70.0,1.29,930.58
306.4,66,63.0,0.51,862.85
308.22,60,46.0,0.72,738.38
307.36,67,43.0,1.01,568.85
307.9,64,69.0,1.76,386.55
307.72,64,83.0,2.08,181.42
307.72,69,78.0,2.17,33.15
304.65,76,69.0,1.88,0.0
304.26,77,54.0,1.57,0.0
303.95,80,60.0,1.65,0.0
302.68,84,71.0,1.63,0.0
302.72,84,66.0,1.6,0.0
302.73,81,78.0,1.4,0.0
302.0,81,86.0,1.24,0.0
301.87,82,91.0,1.14,0.0
300.91,91,42.0,1.12,0.0
301.25,88,41.0,1.0,0.0
301.83,86,22.0,1.34,35.67
301.63,87,35.0,1.12,186.85
303.41,82,29.0,1.31,386.52
303.25,78,24.0,1.68,577.92
302.94,76,13.0,1.9,745.98
305.0,70,17.0,2.07,867.42
305.29,70,13.0,1.99,950.15
305.13,70,23.0,1.54,951.38
307.36,65,33.0,0.8,889.92
308.24,62,86.0,0.42,771.42
307.44,63,68.0,1.48,606.17
306.58,68,93.0,1.79,409.42
306.55,69,100.0,2.2,207.05
306.6,73,97.0,1.82,38.05
305.12,74,75.0,1.42,0.0
304.2,77,65.0,1.34,0.0
304.08,77,61.0,1.71,0.0
303.15,79,98.0,2.24,0.0
302.83,82,93.0,2.73,0.0
302.18,86,99.0,3.62,0.0
301.15,90,100.0,3.89,0.0
299.7,91,96.0,3.3,0.0
299.39,92,87.0,2.92,0.0
299.48,91,100.0,2.88,0.0
300.05,90,100.0,2.86,41.95
300.16,89,100.0,3.35,212.7
300.98,87,100.0,3.61,416.77
301.22,87,100.0,3.66,612.33
301.41,84,98.0,3.74,777.65
302.6,81,100.0,4.16,894.75
302.64,81,99.0,3.87,949.27
302.76,81,96.0,3.57,949.95
303.95,78,100.0,3.75,888.83
304.9,75,92.0,3.67,770.75
303.86,78,89.0,3.12,605.65
304.35,76,94.0,2.15,408.83
304.6,77,91.0,1.87,203.95
304.56,80,83.0,1.45,37.05
302.69,83,91.0,1.56,0.0
302.73,84,93.0,1.45,0.0
302.93,84,95.0,1.77,0.0
301.57,90,99.0,2.13,0.0
301.32,91,97.0,2.48,0.0
301.31,92,97.0,2.53,0.0
300.47,93,98.0,2.45,0.0
300.43,92,98.0,2.76,0.0
299.44,95,88.0,2.69,0.0
299.83,93,88.0,2.72,0.0
299.9,92,91.0,2.85,33.25
299.92,93,96.0,2.7,190.12
301.19,89,92.0,2.36,392.3
301.6,85,82.0,2.23,587.5
302.09,83,79.0,2.36,749.0
304.32,76,88.0,2.55,867.2
305.5,73,51.0,2.51,933.83
305.02,76,40.0,1.95,930.58
306.2,74,35.0,1.16,863.5
305.96,74,43.0,0.6,738.7
306.65,74,27.0,1.07,569.02
306.72,74,25.0,1.1,370.17
307.03,69,27.0,1.31,177.05
307.33,71,29.0,0.83,31.45
306.18,74,19.0,1.76,0.0
304.67,79,57.0,1.69,0.0
303.52,87,35.0,1.69,0.0
302.18,88,17.0,1.69,0.0
302.08,88,56.0,2.5,0.0
302.21,87,92.0,3.03,0.0
301.41,89,89.0,2.77,0.0
300.15,91,85.0,3.19,0.0
299.01,94,3.0,2.91,0.0
299.19,93,7.0,3.21,0.0
299.32,93,12.0,2.49,34.45
299.61,92,13.0,2.15,190.88
300.86,89,27.0,2.04,395.7
300.55,88,13.0,3.09,596.88
302.38,82,29.0,3.46,764.58
304.61,74,13.0,3.88,884.4
304.62,72,34.0,3.9,888.58
304.85,72,43.0,3.54,886.6
305.31,71,40.0,3.1,821.33
306.0,71,41.0,2.71,697.75
303.91,76,32.0,2.17,528.85
304.33,73,42.0,1.43,345.5
304.28,73,38.0,1.49,157.15
303.77,76,33.0,1.33,27.62
301.9,81,35.0,1.79,0.0
301.17,82,96.0,2.81,0.0
301.55,80,53.0,3.98,0.0
301.07,82,20.0,4.94,0.0
300.51,84,19.0,5.46,0.0
300.18,86,53.0,5.92,0.0
299.19,91,45.0,5.95,0.0
298.71,92,60.0,5.46,0.0
298.06,92,37.0,5.58,0.0
297.75,92,66.0,5.15,0.0
297.99,91,98.0,4.62,30.15
297.6,93,85.0,3.77,172.33
298.47,91,86.0,3.08,370.27
298.52,90,71.0,3.07,569.17
298.93,87,56.0,4.03,738.0
301.82,78,45.0,4.24,859.08
302.9,74,55.0,4.17,891.05
303.08,73,25.0,3.78,891.6
303.76,72,19.0,3.15,832.83
304.03,70,8.0,2.23,706.08
305.29,67,15.0,1.01,535.52
304.53,70,1.0,1.45,348.48
304.12,73,3.0,2.04,166.4
304.19,75,6.0,2.01,29.23
303.25,80,13.0,1.26,0.0
302.22,83,13.0,1.6,0.0
302.41,81,4.0,2.25,0.0
302.12,79,6.0,3.64,0.0
301.74,81,34.0,5.05,0.0
301.75,81,48.0,5.36,0.0
301.46,81,59.0,5.15,0.0
301.2,83,57.0,4.81,0.0
300.08,87,90.0,3.86,0.0
300.2,88,100.0,3.27,0.0
300.08,89,100.0,3.0,29.75
300.03,89,100.0,2.79,171.35
300.96,87,92.0,3.2,371.38
301.26,84,93.0,4.13,571.3
300.49,86,82.0,4.35,736.35
301.36,88,78.0,4.14,860.98
301.73,84,77.0,3.45,970.1
302.95,78,100.0,3.07,970.65
305.44,68,62.0,3.12,908.73
305.87,67,55.0,2.77,789.83
303.05,80,80.0,2.69,621.62
303.73,77,80.0,2.4,421.12
304.09,77,27.0,2.25,210.95
304.16,78,21.0,1.54,37.62
302.64,82,12.0,1.41,0.0
301.68,84,7.0,1.85,0.0
301.65,85,4.0,2.59,0.0
300.94,86,1.0,3.46,0.0
301.05,85,0.0,4.01,0.0
301.31,83,0.0,4.14,0.0
301.6,82,0.0,4.06,0.0
302.05,80,0.0,4.16,0.0
300.44,86,0.0,3.58,0.0
300.26,87,0.0,3.19,0.0
300.3,87,0.0,3.49,34.6
300.23,88,0.0,3.88,196.9
302.08,84,2.0,4.45,399.33
302.53,81,25.0,4.59,598.95
302.5,81,24.0,4.6,768.0
304.78,72,22.0,4.14,890.17
305.52,69,49.0,3.58,957.2
305.23,70,60.0,2.72,959.73
306.68,65,66.0,2.52,896.05
306.48,65,90.0,2.7,773.85
305.39,70,38.0,2.59,602.15
305.11,71,50.0,2.62,398.75
304.42,78,29.0,2.05,194.52
304.46,79,19.0,1.58,33.55
303.65,79,14.0,2.14,0.0
303.28,81,13.0,3.32,0.0
303.39,81,5.0,4.08,0.0
302.74,82,2.0,4.38,0.0
302.15,84,1.0,4.65,0.0
302.29,83,1.0,4.74,0.0
301.95,83,0.0,4.23,0.0
301.79,83,1.0,3.76,0.0
300.86,88,0.0,2.88,0.0
301.01,88,1.0,3.18,0.0
301.15,89,7.0,3.66,32.25
300.95,90,2.0,4.12,185.83
302.17,89,0.0,4.04,377.15
302.22,88,16.0,4.83,580.5
301.73,90,32.0,4.81,753.55
302.32,84,23.0,4.83,875.45
303.52,82,23.0,4.68,956.27
303.92,79,14.0,4.32,952.9
303.91,79,15.0,3.7,884.77
304.64,76,21.0,2.95,759.05
306.22,70,34.0,2.37,584.6
306.25,70,11.0,2.08,381.17
306.79,71,10.0,1.55,181.92
306.42,72,10.0,1.31,32.3
305.17,76,26.0,1.74,0.0
303.93,79,24.0,2.38,0.0
303.87,80,10.0,3.38,0.0
302.69,85,7.0,4.31,0.0
302.53,85,6.0,4.61,0.0
302.77,84,34.0,4.64,0.0
302.73,84,58.0,4.4,0.0
302.17,84,42.0,4.01,0.0
301.87,86,15.0,3.95,0.0
301.58,88,37.0,3.65,0.0
301.49,89,95.0,3.73,28.98
301.3,90,78.0,3.84,174.23
301.93,88,73.0,3.8,383.55
301.98,84,18.0,4.59,585.9
301.88,85,63.0,5.52,756.52
302.18,85,18.0,5.15,879.23
302.55,83,44.0,5.04,952.3
303.2,78,67.0,5.28,955.8
304.38,74,50.0,5.26,894.9
306.44,69,17.0,4.63,774.98
304.79,75,85.0,3.86,606.33
303.45,81,77.0,3.05,404.3
303.16,86,71.0,3.33,197.08
303.06,84,62.0,3.17,33.1
302.07,84,22.0,2.69,0.0
301.59,85,21.0,3.0,0.0
301.99,83,19.0,3.29,0.0
301.65,83,17.0,2.69,0.0
301.63,82,14.0,2.86,0.0
301.73,81,13.0,3.46,0.0
301.77,81,15.0,3.84,0.0
301.54,83,13.0,4.09,0.0
300.79,87,24.0,3.34,0.0
300.73,88,34.0,2.98,0.0
300.7,89,36.0,2.53,31.55
300.7,89,20.0,2.5,189.77
302.14,84,21.0,2.73,393.55
302.57,81,12.0,3.38,593.9
302.58,81,12.0,3.61,762.85
304.93,71,18.0,4.0,885.05
306.31,66,18.0,4.19,899.7
305.55,69,13.0,3.91,907.92
306.19,69,32.0,3.39,850.3
306.67,68,27.0,2.78,733.3
307.16,67,23.0,1.33,569.02
307.22,67,17.0,0.69,374.42
307.2,67,35.0,1.05,179.9
306.98,71,28.0,0.29,30.08
304.98,78,34.0,0.49,0.0
304.29,83,25.0,0.51,0.0
304.2,82,23.0,1.24,0.0
302.65,89,28.0,1.59,0.0
302.25,85,11.0,2.22,0.0
302.27,84,14.0,2.78,0.0
301.59,85,25.0,3.52,0.0
301.58,83,30.0,3.67,0.0
302.35,86,58.0,3.24,0.0
302.33,87,65.0,2.65,0.0
302.2,88,67.0,2.71,29.58
301.63,91,56.0,3.2,184.77
302.96,86,60.0,2.69,387.05
303.68,82,73.0,2.08,584.05
303.99,80,54.0,1.85,749.55
305.36,76,43.0,2.07,869.67
305.7,76,94.0,2.5,940.45
306.55,76,87.0,2.87,932.55
306.89,74,84.0,3.2,864.1
307.23,71,80.0,3.36,738.33
305.71,76,91.0,2.16,566.77
304.71,81,85.0,1.23,369.95
305.01,81,82.0,0.67,172.33
305.73,80,88.0,0.84,28.1
305.07,83,94.0,1.57,0.0
303.71,87,94.0,2.51,0.0
303.09,87,84.0,1.86,0.0
302.45,89,74.0,2.79,0.0
302.71,88,82.0,3.58,0.0
302.88,87,85.0,3.58,0.0
301.68,90,87.0,4.18,0.0
301.2,90,75.0,3.6,0.0
300.99,93,98.0,2.54,0.0
301.21,92,99.0,3.44,0.0
301.21,93,97.0,3.42,27.55
300.88,94,92.0,3.69,177.05
300.76,94,98.0,4.09,377.2
300.06,94,100.0,4.77,574.38
300.44,94,100.0,4.99,741.17
300.4,90,100.0,5.86,860.77
300.46,90,100.0,5.68,913.12
300.46,89,100.0,5.51,914.55
299.78,90,100.0,5.54,853.25
299.64,90,100.0,5.51,733.25
297.93,100,99.0,5.69,566.55
298.16,98,99.0,5.17,370.52
298.89,97,100.0,5.0,173.73
299.34,93,99.0,4.6,28.0
299.05,94,97.0,3.72,0.0
299.75,91,97.0,3.14,0.0
299.97,90,99.0,2.97,0.0
300.22,88,95.0,2.58,0.0
300.03,87,83.0,2.29,0.0
300.08,86,59.0,2.17,0.0
299.29,85,35.0,2.14,0.0
299.21,83,41.0,2.36,0.0
299.45,79,44.0,2.11,0.0
299.9,75,36.0,2.02,0.0
300.47,72,38.0,1.98,26.0
300.3,75,34.0,1.95,166.3
303.25,70,89.0,1.92,362.3
303.49,72,99.0,1.41,560.0
303.73,71,98.0,1.9,728.95
305.16,70,92.0,2.83,852.67
306.35,66,37.0,3.17,931.35
306.3,67,34.0,3.16,928.52
306.65,66,18.0,2.27,865.33
307.13,64,21.0,1.71,740.62
307.43,64,32.0,1.01,566.85
307.77,63,29.0,2.12,361.83
307.23,69,28.0,2.79,166.12
307.07,67,19.0,1.74,26.05
304.88,82,9.0,1.29,0.0
303.79,83,7.0,1.15,0.0
304.22,79,12.0,2.04,0.0
303.0,80,7.0,2.14,0.0
302.72,81,4.0,2.51,0.0
303.09,78,6.0,2.13,0.0
302.45,79,3.0,2.31,0.0
302.2,80,9.0,2.13,0.0
301.3,82,25.0,2.22,0.0
301.28,83,62.0,2.64,0.0
301.45,82,87.0,2.84,21.77
301.34,83,100.0,3.07,135.33
302.79,79,100.0,2.95,308.42
302.99,77,100.0,3.71,497.08
303.39,75,100.0,4.22,664.25
304.9,69,99.0,4.24,779.3
305.89,66,95.0,4.17,886.98
305.58,66,78.0,4.26,873.55
306.18,65,51.0,3.83,808.88
306.71,63,24.0,3.53,690.85
304.38,71,21.0,3.05,533.05
303.95,76,35.0,2.99,349.12
304.57,75,50.0,2.3,167.23
304.6,77,67.0,1.24,27.55
302.55,87,53.0,1.36,0.0
302.14,89,56.0,1.41,0.0
302.03,91,20.0,1.35,0.0
301.96,90,36.0,1.36,0.0
301.65,91,19.0,1.3,0.0
302.31,84,23.0,1.51,0.0
302.17,82,67.0,1.75,0.0
301.63,82,49.0,1.8,0.0
300.8,81,75.0,1.59,0.0
301.0,80,98.0,1.52,0.0
300.81,82,100.0,1.4,23.27
300.83,84,100.0,1.44,150.2
302.39,80,100.0,1.84,342.35
302.21,82,100.0,1.95,539.08
302.23,76,100.0,2.12,706.1
304.93,69,100.0,2.36,823.98
305.74,67,100.0,2.6,883.05
305.71,67,100.0,3.04,894.15
306.94,63,100.0,2.91,838.45
307.2,61,100.0,2.91,723.4
306.05,63,100.0,2.98,561.48
306.18,62,98.0,2.76,366.17
305.76,66,97.0,1.96,175.75
305.64,69,69.0,1.28,27.83
303.59,75,55.0,2.02,0.0
302.36,80,65.0,1.79,0.0
302.33,80,59.0,1.8,0.0
302.31,80,73.0,2.17,0.0
301.91,81,84.0,2.22,0.0
301.93,81,48.0,2.15,0.0
301.9,80,47.0,2.45,0.0
301.78,80,49.0,2.8,0.0
301.68,76,88.0,2.55,0.0
301.53,78,100.0,2.19,0.0
301.2,81,96.0,2.07,25.88
301.06,83,70.0,2.13,174.45
302.65,80,85.0,1.96,383.35
302.81,77,100.0,2.1,586.95
303.14,75,99.0,3.06,759.23
304.72,71,98.0,4.1,882.62
305.23,69,100.0,4.46,949.02
305.49,68,99.0,4.9,948.42
303.03,76,71.0,5.09,885.95
304.21,74,30.0,4.63,764.3
303.6,75,98.0,3.76,593.08
301.92,82,88.0,3.34,391.33
302.0,82,48.0,2.73,187.3
302.12,83,56.0,1.93,27.98
302.35,85,35.0,1.23,0.0
300.52,88,26.0,1.42,0.0
300.68,85,24.0,1.47,0.0
301.01,85,19.0,2.62,0.0
301.19,82,17.0,3.33,0.0
301.15,84,16.0,3.38,0.0
301.05,84,16.0,3.1,0.0
299.92,87,9.0,2.67,0.0
299.78,90,94.0,2.22,0.0
299.98,89,97.0,2.15,0.0
300.14,89,100.0,2.06,27.55
300.22,88,100.0,2.84,195.02
301.36,85,96.0,3.25,406.3
302.01,83,45.0,4.14,609.58
302.13,79,35.0,4.91,779.33
304.61,70,18.0,5.24,903.6
304.59,70,22.0,5.31,962.3
304.58,70,13.0,4.74,966.77
303.13,74,14.0,4.36,906.5
303.78,74,22.0,3.99,787.42
304.18,77,12.0,2.65,619.77
304.35,75,7.0,1.74,418.85
304.14,78,17.0,1.21,207.73
304.35,76,20.0,1.36,32.2
302.32,82,25.0,1.91,0.0
301.6,85,17.0,2.25,0.0
301.54,85,16.0,2.32,0.0
301.09,86,10.0,2.3,0.0
301.13,85,13.0,2.38,0.0
301.12,85,13.0,2.17,0.0
300.83,85,9.0,2.04,0.0
300.42,85,9.0,1.7,0.0
300.44,86,8.0,1.22,0.0
300.67,87,15.0,1.14,0.0
300.66,88,24.0,0.44,28.55
300.92,86,36.0,0.9,197.88
302.84,79,24.0,1.36,409.0
303.36,77,3.0,1.92,610.85
302.93,80,8.0,3.04,780.55
305.65,73,20.0,2.75,901.23
306.02,72,26.0,2.57,944.23
306.26,71,33.0,2.3,948.73
306.75,70,19.0,2.08,889.5
305.96,70,11.0,2.38,772.15
303.01,78,12.0,2.03,606.83
303.17,79,22.0,1.17,408.67
304.0,76,17.0,0.07,200.92
303.84,80,10.0,0.11,30.45
301.04,93,14.0,1.26,0.0
300.26,95,30.0,1.2,0.0
300.69,93,29.0,1.45,0.0
300.45,93,60.0,1.37,0.0
300.73,92,66.0,1.99,0.0
300.66,92,58.0,1.97,0.0
300.82,90,47.0,1.85,0.0
300.84,86,39.0,1.85,0.0
300.02,89,36.0,1.19,0.0
299.95,89,54.0,1.18,0.0
300.23,86,77.0,1.39,25.55
300.64,86,90.0,1.98,182.05
302.48,80,92.0,2.06,393.25
302.61,77,70.0,2.53,594.02
302.57,76,33.0,3.39,761.77
304.48,70,33.0,4.14,881.45
304.69,69,17.0,4.39,944.8
304.97,68,9.0,4.3,948.73
305.87,66,17.0,4.24,886.52
305.77,67,34.0,4.11,767.7
305.91,67,28.0,3.88,603.1
305.74,68,34.0,3.75,405.55
305.77,68,12.0,2.94,198.67
305.39,72,20.0,1.55,29.55
304.22,79,20.0,1.6,0.0
302.4,82,16.0,1.63,0.0
302.55,80,30.0,2.41,0.0
302.34,79,46.0,3.37,0.0
302.27,79,54.0,4.14,0.0
302.25,79,44.0,4.65,0.0
301.83,80,74.0,4.97,0.0
301.29,80,64.0,5.26,0.0
300.98,76,68.0,5.28,0.0
301.2,75,76.0,4.67,0.0
301.36,74,66.0,4.13,23.2
300.77,76,87.0,4.14,172.33
300.76,79,81.0,4.17,377.88
303.27,73,78.0,5.18,581.27
303.96,73,78.0,6.81,753.85
304.48,71,60.0,6.67,876.23
304.49,69,46.0,7.65,947.6
304.62,68,37.0,7.38,946.65
304.47,69,32.0,7.23,882.92
304.13,70,27.0,7.21,761.48
304.27,73,29.0,6.97,592.55
304.48,71,30.0,5.82,392.02
303.77,75,43.0,5.02,186.75
303.52,76,32.0,4.45,26.62
301.79,79,35.0,4.26,0.0
301.69,79,31.0,4.75,0.0
301.6,79,27.0,5.2,0.0
300.78,81,17.0,5.59,0.0
300.74,81,28.0,5.81,0.0
300.58,82,7.0,6.33,0.0
299.93,85,7.0,6.71,0.0
299.97,86,14.0,7.27,0.0
298.56,93,13.0,7.59,0.0
298.65,92,15.0,7.25,0.0
298.58,93,9.0,7.23,23.85
298.52,94,5.0,7.35,175.88
298.72,96,9.0,7.52,379.15
298.45,96,10.0,7.28,577.3
297.98,98,6.0,7.02,746.45
298.05,98,2.0,7.63,868.55
298.97,96,9.0,7.29,882.2
300.85,90,13.0,6.81,886.88
302.44,83,20.0,5.7,825.33
302.74,83,24.0,5.01,705.0
298.86,96,35.0,4.48,537.08
298.69,97,48.0,4.55,340.83
298.87,96,56.0,4.34,152.73
299.09,94,32.0,3.9,21.08
298.93,93,40.0,4.22,0.0
298.41,94,48.0,4.43,0.0
298.22,95,51.0,4.39,0.0
298.38,95,51.0,4.43,0.0
298.41,95,26.0,4.43,0.0
298.37,95,20.0,4.44,0.0
298.33,96,26.0,4.72,0.0
298.63,95,20.0,4.55,0.0
298.37,97,33.0,4.61,0.0
298.65,95,30.0,4.42,0.0
298.78,95,24.0,4.24,14.6
298.73,95,20.0,4.17,102.15
298.32,96,14.0,4.33,262.85
297.74,98,13.0,3.87,435.42
297.21,100,33.0,3.56,594.33
298.46,96,20.0,3.5,776.1
298.7,97,25.0,3.28,863.9
299.21,95,46.0,2.54,866.38
301.0,90,28.0,2.6,803.12
302.09,84,42.0,2.14,659.88
299.87,87,28.0,2.62,479.77
299.34,92,19.0,1.28,301.3
299.63,92,28.0,1.44,130.6
299.76,93,37.0,1.95,19.5
299.68,94,52.0,1.39,0.0
298.82,98,57.0,1.25,0.0
299.61,94,42.0,0.83,0.0
298.76,97,24.0,0.75,0.0
298.59,97,33.0,1.29,0.0
298.85,97,29.0,1.06,0.0
298.76,96,66.0,0.85,0.0
298.52,96,54.0,0.78,0.0
298.12,98,45.0,1.08,0.0
298.09,98,53.0,1.26,0.0
298.55,97,44.0,1.04,21.52
298.64,97,34.0,1.1,168.6
300.76,90,42.0,0.88,371.52
301.39,84,65.0,1.54,570.67
301.35,85,85.0,1.97,738.4
303.94,78,64.0,2.4,858.55
304.95,73,70.0,2.88,921.17
301.99,83,58.0,2.73,919.08
303.16,83,65.0,2.61,850.15
303.14,83,40.0,2.38,718.9
304.78,73,58.0,1.98,545.0
304.23,74,76.0,2.67,337.6
305.07,73,83.0,2.03,141.55
305.1,76,100.0,0.85,18.9
303.6,82,100.0,1.38,0.0
302.68,84,100.0,1.58,0.0
302.63,84,100.0,1.64,0.0
301.2,90,100.0,2.18,0.0
301.29,90,100.0,2.23,0.0
301.21,90,100.0,2.14,0.0
300.52,92,100.0,1.89,0.0
300.4,92,100.0,1.93,0.0
300.97,89,100.0,1.86,0.0
300.99,89,100.0,1.81,0.0
301.02,89,100.0,1.9,18.98
301.4,88,100.0,2.32,149.23
303.26,84,100.0,2.62,345.33
303.15,84,100.0,3.21,545.85
303.43,81,99.0,3.22,717.38
306.19,70,99.0,3.05,842.4
306.0,71,100.0,2.59,909.42
306.32,72,100.0,2.2,912.3
307.88,68,100.0,1.65,851.27
308.53,65,100.0,1.22,732.48
306.55,67,70.0,0.53,566.12
306.84,66,76.0,0.77,370.7
306.56,69,68.0,1.31,172.12
305.75,74,31.0,1.22,22.35
303.62,85,18.0,1.57,0.0
302.38,91,12.0,0.61,0.0
302.62,90,9.0,1.06,0.0
301.93,92,27.0,1.23,0.0
302.14,90,13.0,2.2,0.0
302.27,89,19.0,3.31,0.0
301.85,88,15.0,3.53,0.0
301.14,89,21.0,3.08,0.0
300.08,90,30.0,2.09,0.0
300.29,89,58.0,1.45,0.0
300.28,89,66.0,1.21,17.62
300.44,89,86.0,1.53,144.6
303.6,81,86.0,2.08,349.6
303.81,80,86.0,2.89,556.7
303.83,81,75.0,3.43,731.38
305.31,74,71.0,3.12,856.98
305.23,75,68.0,2.79,883.48
305.62,71,48.0,2.76,886.52
307.2,66,44.0,2.51,823.42
307.68,68,53.0,2.29,700.27
304.93,74,54.0,2.17,529.6
304.89,75,41.0,1.81,331.55
305.05,72,96.0,0.83,145.35
305.05,77,96.0,0.11,18.62
302.98,85,41.0,0.33,0.0
303.03,88,48.0,0.26,0.0
302.9,88,60.0,2.67,0.0
302.3,88,81.0,4.08,0.0
301.26,88,75.0,4.06,0.0
301.18,90,56.0,3.84,0.0
301.23,91,96.0,3.45,0.0
300.1,92,100.0,3.38,0.0
300.91,89,48.0,2.71,0.0
300.94,89,25.0,2.2,0.0
300.96,88,55.0,1.96,16.27
300.78,88,70.0,2.11,137.15
302.05,86,70.0,2.4,335.27
302.46,83,67.0,3.15,536.35
302.98,81,68.0,3.1,720.3
304.78,74,65.0,3.45,848.55
304.47,76,46.0,3.67,958.95
304.37,75,14.0,3.59,960.1
303.89,77,18.0,3.37,897.7
303.66,78,14.0,2.9,776.35
303.8,79,94.0,2.44,606.1
303.58,80,94.0,1.93,400.5
303.56,78,84.0,2.47,185.7
303.37,81,29.0,1.74,22.65
302.56,81,36.0,2.39,0.0
301.39,86,48.0,3.2,0.0
301.27,88,65.0,3.41,0.0
300.77,90,90.0,3.55,0.0
300.59,90,93.0,3.92,0.0
300.67,89,92.0,4.09,0.0
300.47,89,91.0,4.01,0.0
300.39,89,76.0,3.41,0.0
299.49,91,28.0,2.82,0.0
299.58,92,30.0,1.75,0.0
298.97,92,33.0,1.69,21.27
298.87,91,16.0,1.92,182.83
299.49,90,10.0,2.11,394.5
299.37,90,18.0,2.87,597.42
298.88,91,36.0,3.67,765.5
301.15,87,63.0,4.14,886.95
301.22,88,80.0,3.75,917.17
301.0,87,83.0,3.73,920.6
300.9,87,78.0,3.51,859.38
300.83,89,71.0,3.34,740.12
302.9,80,29.0,3.36,573.12
302.02,80,63.0,3.66,374.92
301.23,84,16.0,3.5,173.17
301.17,84,9.0,2.46,20.88
300.12,87,5.0,2.15,0.0
299.78,87,1.0,2.72,0.0
299.87,87,4.0,3.15,0.0
299.26,89,2.0,3.48,0.0
299.18,89,6.0,3.83,0.0
299.14,90,0.0,3.94,0.0
299.01,91,4.0,3.9,0.0
298.96,91,7.0,3.76,0.0
299.0,90,5.0,3.08,0.0
298.74,91,11.0,3.13,0.0
298.96,91,25.0,3.53,20.5
299.0,91,32.0,3.32,177.45
299.43,91,46.0,3.61,387.85
299.37,92,49.0,3.3,591.4
299.51,92,50.0,4.12,763.0
299.56,91,38.0,4.32,883.25
299.88,90,20.0,4.72,917.33
299.77,89,12.0,5.14,919.0
299.75,88,31.0,5.23,856.12
300.08,86,62.0,4.41,732.85
300.3,87,56.0,3.34,561.3
301.14,83,54.0,2.98,359.5
301.61,80,31.0,3.15,160.0
301.64,78,43.0,2.96,18.38
300.38,79,48.0,2.44,0.0
300.17,80,37.0,2.11,0.0
299.98,81,35.0,2.11,0.0
299.61,83,48.0,2.4,0.0
299.56,84,16.0,2.7,0.0
299.69,84,9.0,2.73,0.0
299.76,84,6.0,2.66,0.0
299.74,84,12.0,2.4,0.0
299.74,83,5.0,2.64,0.0
299.68,84,42.0,1.58,0.0
299.39,87,42.0,1.53,17.48
299.57,87,22.0,0.87,158.45
300.62,85,33.0,1.33,367.27
301.23,82,74.0,1.1,576.05
301.69,79,39.0,1.55,753.1
303.25,73,53.0,3.0,877.42
303.42,72,15.0,3.97,928.17
303.13,72,13.0,3.76,932.52
303.49,72,40.0,3.22,867.98
303.68,71,54.0,2.58,746.65
304.27,70,75.0,2.58,577.08
304.32,70,55.0,2.51,372.55
302.79,77,45.0,3.03,170.2
301.98,80,27.0,1.2,18.95
300.42,86,9.0,1.27,0.0
299.9,88,6.0,1.58,0.0
299.65,90,6.0,1.39,0.0
299.47,92,4.0,1.33,0.0
299.37,94,0.0,1.35,0.0
299.41,94,4.0,1.42,0.0
299.21,94,1.0,1.64,0.0
299.51,92,4.0,1.83,0.0
299.59,88,16.0,1.75,0.0
299.27,90,25.0,1.85,0.0
299.18,91,33.0,1.58,18.7
299.3,91,37.0,2.03,173.42
300.77,88,42.0,2.35,384.15
301.32,84,56.0,3.15,583.3
301.4,83,60.0,3.94,750.77
303.36,77,69.0,4.29,869.5
304.1,74,41.0,4.13,907.88
304.21,74,35.0,4.13,913.45
305.63,70,23.0,3.84,854.17
305.17,70,24.0,3.61,736.38
303.24,79,39.0,3.24,573.25
303.44,78,74.0,1.31,375.0
303.7,79,64.0,1.14,169.6
303.57,82,39.0,1.58,18.38
302.09,86,67.0,1.18,0.0
301.55,88,85.0,1.36,0.0
301.76,86,94.0,2.71,0.0
301.48,85,99.0,2.86,0.0
301.08,87,95.0,3.22,0.0
301.17,86,96.0,3.34,0.0
300.75,87,96.0,3.15,0.0
300.41,89,95.0,3.35,0.0
299.54,93,86.0,3.58,0.0
